Freq [GHz],"re(St(M4_p_T1,M4_p_T1)) []","im(St(M4_p_T1,M4_p_T1)) []","re(St(M4_p_T1,M4_n_T1)) []","im(St(M4_p_T1,M4_n_T1)) []","re(St(M4_p_T1,M3_p_T1)) []","im(St(M4_p_T1,M3_p_T1)) []","re(St(M4_p_T1,M3_n_T1)) []","im(St(M4_p_T1,M3_n_T1)) []","re(St(M4_n_T1,M4_p_T1)) []","im(St(M4_n_T1,M4_p_T1)) []","re(St(M4_n_T1,M4_n_T1)) []","im(St(M4_n_T1,M4_n_T1)) []","re(St(M4_n_T1,M3_p_T1)) []","im(St(M4_n_T1,M3_p_T1)) []","re(St(M4_n_T1,M3_n_T1)) []","im(St(M4_n_T1,M3_n_T1)) []","re(St(M3_p_T1,M4_p_T1)) []","im(St(M3_p_T1,M4_p_T1)) []","re(St(M3_p_T1,M4_n_T1)) []","im(St(M3_p_T1,M4_n_T1)) []","re(St(M3_p_T1,M3_p_T1)) []","im(St(M3_p_T1,M3_p_T1)) []","re(St(M3_p_T1,M3_n_T1)) []","im(St(M3_p_T1,M3_n_T1)) []","re(St(M3_n_T1,M4_p_T1)) []","im(St(M3_n_T1,M4_p_T1)) []","re(St(M3_n_T1,M4_n_T1)) []","im(St(M3_n_T1,M4_n_T1)) []","re(St(M3_n_T1,M3_p_T1)) []","im(St(M3_n_T1,M3_p_T1)) []","re(St(M3_n_T1,M3_n_T1)) []","im(St(M3_n_T1,M3_n_T1)) []"
225,0.3941130877962,0.316033711643292,0.097815944860687,-0.325767796520825,-0.202644100190278,-0.210311756931248,0.350686218034325,-0.530635305071895,0.097815944860687,-0.325767796520825,0.392623212336622,0.319873494679398,0.350814210513979,-0.528286016867564,-0.199122178436445,-0.213969667273037,-0.202644100190278,-0.210311756931248,0.350814210513979,-0.528286016867564,0.462763683154043,0.293420457120113,0.015671811427297,-0.243962177735729,0.350686218034325,-0.530635305071895,-0.199122178436446,-0.213969667273037,0.015671811427297,-0.243962177735729,0.458138606969475,0.294016595411408
226,0.397342070878037,0.312154631865431,0.096478454403187,-0.324628371168661,-0.205070792769235,-0.206687934171427,0.347259778895811,-0.533719432700171,0.096478454403187,-0.324628371168661,0.395903978072208,0.316019779192595,0.347420207143082,-0.531353183683285,-0.201589894824166,-0.210388246476199,-0.205070792769235,-0.206687934171427,0.347420207143082,-0.531353183683285,0.466266815275887,0.288015260111167,0.014623109414389,-0.242090720150882,0.347259778895811,-0.533719432700171,-0.201589894824166,-0.210388246476199,0.014623109414389,-0.242090720150882,0.461662061932961,0.288635997763503
227,0.400503964620819,0.30824375403095,0.095146263141517,-0.323476011228897,-0.207431089771523,-0.203041958969572,0.343812057774203,-0.536793761302508,0.095146263141517,-0.323476011228897,0.399118002857958,0.312133427595218,0.344005328093382,-0.534410940872388,-0.20399159871254,-0.206784054926637,-0.207431089771523,-0.203041958969572,0.344005328093382,-0.534410940872388,0.469680032092881,0.282572179063594,0.013587364464547,-0.240198889912111,0.343812057774203,-0.536793761302508,-0.20399159871254,-0.206784054926636,0.013587364464547,-0.240198889912111,0.465095557371434,0.283216956593274
228,0.403598702044104,0.304302086170767,0.093819919448201,-0.322310638361353,-0.209725083815126,-0.199374905184964,0.340342455538785,-0.539858196190336,0.093819919448201,-0.322310638361353,0.402265207717726,0.308215445143117,0.340568970513066,-0.537459200744024,-0.206327373797676,-0.203158168278616,-0.209725083815126,-0.199374905184964,0.340568970513066,-0.537459200744024,0.47300317295024,0.277092519049501,0.012565467534251,-0.238286704060054,0.340342455538785,-0.539858196190336,-0.206327373797676,-0.203158168278616,0.012565467534251,-0.238286704060054,0.468438920910112,0.277760788523038
229,0.406626222157511,0.300330627437875,0.092499967166919,-0.321132194191629,-0.211952874860357,-0.195687835899735,0.336850380199815,-0.542912617847031,0.092499967166919,-0.321132194191629,0.405345519701926,0.304266828273168,0.337110538601254,-0.540497850788642,-0.20859731133033,-0.199511651423117,-0.211952874860357,-0.195687835899735,0.337110538601254,-0.540497850788642,0.476236083596778,0.271577578131483,0.011558302327939,-0.236354209124784,0.336850380199815,-0.542912617847031,-0.20859731133033,-0.199511651423117,0.011558302327939,-0.236354209124784,0.471691986989776,0.272268803256223
230,0.409586469806605,0.296330368513785,0.091186945224415,-0.319940639832173,-0.214114570090554,-0.191981803848112,0.333335247395922,-0.545956882469809,0.091186945224415,-0.319940639832173,0.408358871727978,0.300288565009211,0.333629444092982,-0.54352675421922,-0.210801509990049,-0.19584555891244,-0.214114570090554,-0.191981803848112,0.333629444092982,-0.54352675421922,0.47937861613638,0.266028647931113,0.010566744747504,-0.234401480546612,0.333335247395922,-0.545956882469809,-0.210801509990049,-0.19584555891244,0.010566744747504,-0.234401480546612,0.47485459681224,0.266742304138331
231,0.412479395538088,0.292302292002928,0.089881387260129,-0.31873595541026,-0.216210283814209,-0.188257851829863,0.329796480862665,-0.548990822504818,0.08988138726013,-0.31873595541026,0.411305202440193,0.296281635356204,0.330125106725358,-0.546545750505583,-0.212940075780848,-0.192160935369311,-0.216210283814209,-0.188257851829863,0.330125106725358,-0.546545750505583,0.482430629004957,0.260447014178823,0.009591662360782,-0.232428622105093,0.329796480862665,-0.548990822504818,-0.212940075780848,-0.192160935369311,0.009591662360782,-0.232428622105093,0.477926598311443,0.261182588699627
232,0.415304955483288,0.288247372814926,0.088583821272633,-0.317518139602831,-0.218240137387355,-0.184517013107833,0.326233512883256,-0.552014247175515,0.088583821272633,-0.317518139602831,0.414184456088105,0.292247011682506,0.326596954685885,-0.549554655901924,-0.215013121947257,-0.188458815880346,-0.218240137387355,-0.184517013107833,0.326596954685885,-0.549554655901924,0.4853919869716,0.254833957245096,0.008633913887938,-0.230435765356023,0.326233512883256,-0.552014247175515,-0.215013121947257,-0.188458815880346,0.008633913887938,-0.230435765356023,0.480907846148899,0.255590949179391
233,0.418063111258971,0.284166578534677,0.087294769281993,-0.316287209178148,-0.220204259155126,-0.180760311789452,0.322645784722358,-0.555026943004449,0.087294769281993,-0.316287209178148,0.41699658242227,0.288185659090213,0.323044425043887,-0.552553263967612,-0.217020768909674,-0.184740226373763,-0.220204259155126,-0.180760311789452,0.323044425043887,-0.552553263967612,0.488262561162746,0.24919075265285,0.007694348704668,-0.22842306907617,0.322645784722358,-0.555026943004449,-0.217020768909674,-0.184740226373763,0.007694348704668,-0.22842306907617,0.483798201732285,0.249968673031665
234,0.420753829884552,0.280060869780224,0.086014747007258,-0.315043198544149,-0.222102784411418,-0.176988763192141,0.31903274704384,-0.558028674328589,0.086014747007258,-0.315043198544149,0.419741536606614,0.28409853577351,0.319466964165894,-0.555541346081475,-0.218963144217917,-0.181006183981242,-0.222102784411418,-0.176988763192141,0.319466964165894,-0.555541346081475,0.491042229108157,0.243518671570959,0.006773806361229,-0.226390718715491,0.31903274704384,-0.558028674328589,-0.218963144217917,-0.181006183981242,0.006773806361229,-0.226390718715491,0.486597533255998,0.244317043412366
235,0.423377083714804,0.275931200548381,0.084744263558282,-0.313786159303404,-0.223935855375632,-0.173203374192572,0.315393860313307,-0.561019183808368,0.084744263558282,-0.313786159303404,0.422419279146429,0.279986593365012,0.315864028115827,-0.558518651949681,-0.220840382521994,-0.177257697383864,-0.223935855375632,-0.173203374192572,0.315864028115827,-0.558518651949681,0.493730874807605,0.237818981288871,0.005873116116357,-0.224338925856522,0.315393860313307,-0.561019183808368,-0.220840382521994,-0.177257697383864,0.005873116116357,-0.224338925856522,0.489305715762564,0.238637339647751
236,0.425932850387218,0.271778518548143,0.083483821141151,-0.312516159814552,-0.225703621185504,-0.169405143559712,0.311728595186189,-0.56399819293062,0.083483821141151,-0.312516159814552,0.425029775831175,0.275850777270091,0.312235083040758,-0.561484910107428,-0.22265262555908,-0.173495767142087,-0.225703621185504,-0.169405143559712,0.312235083040758,-0.561484910107428,0.496328388817193,0.232092945672296,0.004993096485193,-0.222267927680646,0.311728595186189,-0.56399819293062,-0.22265262555908,-0.173495767142087,0.004993096485193,-0.222267927680646,0.491922631223811,0.232930837684165
237,0.428421112783189,0.267603765521892,0.082233914776531,-0.31123328476005,-0.227406237905085,-0.165595062271658,0.308036432882104,-0.566965402505605,0.082233914776531,-0.31123328476005,0.427572997691256,0.271692026989218,0.308579605542962,-0.564439828414629,-0.224400022155749,-0.169721386009712,-0.227406237905085,-0.165595062271658,0.308579605542962,-0.564439828414629,0.498834668354255,0.226341825599964,0.004134554800399,-0.220177986440893,0.308036432882104,-0.566965402505605,-0.224400022155749,-0.169721386009712,0.004134554800399,-0.220177986440893,0.49444816864078,0.22719881051906
238,0.430841859002246,0.26340787755445,0.080995032030286,-0.309937634720092,-0.229043868546927,-0.161774113816241,0.304316865546189,-0.569920493158339,0.080995032030286,-0.309937634720092,0.430048920968008,0.267511276428342,0.304897083038964,-0.567383094545805,-0.226082728244562,-0.165935539231824,-0.229043868546927,-0.161774113816241,0.304897083038964,-0.567383094545806,0.501249617419862,0.220566879381448,0.003298286785686,-0.218069388940927,0.304316865546189,-0.569920493158339,-0.226082728244562,-0.165935539231824,0.003298286785686,-0.218069388940927,0.49688222416136,0.221442528613292
239,0.433195082348568,0.259191785370033,0.07976765275575,-0.308629325752514,-0.23061668310761,-0.157943274475404,0.300569396598023,-0.572863125814441,0.07976765275575,-0.308629325752514,0.432457527096127,0.263309454197359,0.301187014106197,-0.570314376474409,-0.227700906894095,-0.162139204826709,-0.230616683107609,-0.157943274475404,0.301187014106197,-0.570314376474409,0.503573146937954,0.2147693631561,0.002485076141046,-0.215942446019872,0.300569396598023,-0.572863125814441,-0.227700906894095,-0.162139204826709,0.002485076141046,-0.215942446019872,0.499224701214704,0.215663260284692
240,0.435480781329076,0.254956414617179,0.078552248847089,-0.307308488978517,-0.232124858615733,-0.154103513593375,0.296793541068762,-0.575792942180736,0.078552248847089,-0.307308488978517,0.43479880269783,0.259087483896741,0.2974489088179,-0.573233322951805,-0.229254728351568,-0.158333353851744,-0.232124858615733,-0.154103513593375,0.2974489088179,-0.573233322951805,0.505805174910197,0.208950531273109,0.001695694139021,-0.213797492042588,0.296793541068762,-0.575792942180736,-0.229254728351568,-0.158333353851744,0.001695694139021,-0.213797492042588,0.501475510661489,0.209862272082936
241,0.4376989596624,0.250702686141733,0.077349284003219,-0.305975270173989,-0.233568579191549,-0.150255793828664,0.292988825927012,-0.578709565220846,0.077349284003219,-0.305975270173989,0.437072739588055,0.254846284392387,0.293682289066782,-0.576139563981157,-0.230744370097229,-0.154518950653286,-0.233568579191549,-0.150255793828664,0.293682289066782,-0.576139563981157,0.507945626585656,0.203111636652749,0.000930899231387,-0.211634884395027,0.292988825927012,-0.578709565220846,-0.230744370097229,-0.154518950653286,0.000930899231387,-0.211634884395027,0.503634570959132,0.204040829145753
242,0.43984962629806,0.246431516247973,0.07615921350177,-0.304629829366259,-0.234948036117419,-0.146401071389926,0.289154790393985,-0.581612599626022,0.07615921350177,-0.304629829366259,0.439279334790044,0.250586770078792,0.289886688877991,-0.579032711286452,-0.232170016909689,-0.150696953100592,-0.234948036117419,-0.146401071389926,0.289886688877991,-0.579032711286452,0.509994434644446,0.197253931128861,0.000191436665692,-0.20945500298428,0.289154790393985,-0.581612599626022,-0.232170016909689,-0.150696953100592,0.000191436665692,-0.20945500298428,0.505701808341099,0.19820019553652
243,0.44193279544523,0.242143816947996,0.074982483982642,-0.303272340436053,-0.236263427918319,-0.14254029625573,0.285290986248399,-0.584501632281445,0.074982483982642,-0.303272340436053,0.441418590560665,0.246309851130624,0.286061654711869,-0.581912358776923,-0.233531860941424,-0.146868312803798,-0.236263427918319,-0.14254029625573,0.286061654711869,-0.581912358776923,0.511951539394514,0.191378665772627,-0.000521961888874,-0.207258249742926,0.285290986248399,-0.584501632281445,-0.233531860941424,-0.146868312803798,-0.000521961888874,-0.207258249742926,0.50767715700948,0.192341634563277
244,0.443948486610477,0.237840496199457,0.073819533240716,-0.301902990724457,-0.237514960451626,-0.1386744123783,0.281396978121573,-0.587376232728272,0.073819533240716,-0.301902990724457,0.443490514424883,0.242016433742812,0.282206745756922,-0.584778083007111,-0.234830101803677,-0.143033975316016,-0.237514960451626,-0.1386744123783,0.282206745756922,-0.584778083007111,0.513816888980774,0.185487091197727,-0.001208578706765,-0.205045048137272,0.281396978121573,-0.587376232728272,-0.234830101803677,-0.143033975316016,-0.001208578706765,-0.205045048137272,0.509560559340032,0.18646640907924
245,0.445896724643892,0.233522458131792,0.072670790027315,-0.300521980644674,-0.238702847005448,-0.13480435787129,0.277472343783132,-0.59023595362166,0.072670790027315,-0.300521980644674,0.445495119218777,0.237707420359262,0.278321534213446,-0.587629443632819,-0.236064946660017,-0.139194880319605,-0.238702847005447,-0.13480435787129,0.278321534213446,-0.587629443632819,0.51559043960581,0.17958045784693,-0.001867710362946,-0.202815842679114,0.277472343783132,-0.59023595362166,-0.236064946660017,-0.139194880319606,-0.001867710362946,-0.202815842679114,0.511351966098901,0.180575781764881
246,0.44777753979304,0.229190603261046,0.071536673860055,-0.299129523298352,-0.239827308404769,-0.130931065181667,0.27351667441769,-0.593080331185027,0.071536673860055,-0.299129523298352,0.447432423140564,0.233383709890306,0.274405605568152,-0.590465983863226,-0.23723661032784,-0.13535196179667,-0.239827308404769,-0.130931065181667,0.274405605568152,-0.590465983863226,0.517272155761398,0.173660016260219,-0.002498668081743,-0.200571098440587,0.27351667441769,-0.593080331185027,-0.23723661032784,-0.135351961796671,-0.002498668081743,-0.200571098440587,0.513051336670286,0.17467101539162
247,0.449590967764221,0.22484582869342,0.070417594840724,-0.297725844096287,-0.240888573124712,-0.127055461245779,0.269529574892858,-0.595908885660799,0.070417594840724,-0.297725844096287,0.449302449809081,0.229046197919026,0.270458558860173,-0.593287230909385,-0.238345315387089,-0.131506148183876,-0.240888573124712,-0.127055461245779,0.270458558860173,-0.593287230909385,0.518862010470138,0.167727017324531,-0.003100778078016,-0.198311300571734,0.269529574892858,-0.595908885660799,-0.238345315387089,-0.131506148183876,-0.003100778078016,-0.198311300571734,0.514658639294308,0.168753373067247
248,0.451337049790498,0.220489028317708,0.069313953480902,-0.296311180383266,-0.241886877410223,-0.123178467629698,0.265510664018903,-0.598721121757903,0.069313953480902,-0.296311180383266,0.451105228329223,0.224695776896559,0.266480006938745,-0.596092696429384,-0.239391292295517,-0.127658362511645,-0.241886877410223,-0.123178467629699,0.266480006938745,-0.596092696429384,0.520359985536478,0.161782712505202,-0.003673381890997,-0.19603695382039,0.265510664018903,-0.598721121757903,-0.239391292295517,-0.127658362511645,-0.003673381890997,-0.19603695382039,0.516173851314383,0.162824118463121
249,0.453015832706014,0.21612109298672,0.068226140535006,-0.294885781066863,-0.242822465401509,-0.119301000653942,0.261459574800332,-0.601516529096229,0.068226140535006,-0.294885781066863,0.452840793363826,0.220333336326537,0.262469576712857,-0.598881876970398,-0.240374779509807,-0.123809522527832,-0.242822465401509,-0.119301000653942,0.262469576712857,-0.598881876970398,0.521766071806461,0.155828354059204,-0.004215836711043,-0.193748582053975,0.261459574800332,-0.601516529096229,-0.240374779509806,-0.123809522527832,-0.004215836711043,-0.193748582053975,0.517596959433414,0.156884516023252
250,0.45462736902612,0.211742910687865,0.067154536840524,-0.293449906249949,-0.243695589264571,-0.115423971502649,0.257375954679663,-0.604294582648334,0.067154536840524,-0.293449906249949,0.454509185211546,0.215959762938781,0.258426909393147,-0.601654254407879,-0.241296023611896,-0.119960540805963,-0.243695589264571,-0.115423971502649,0.258426909393147,-0.601654254407879,0.52308026943552,0.149865195230292,-0.004727515699567,-0.191446727782839,0.257375954679663,-0.604294582648334,-0.241296023611896,-0.119960540805963,-0.004727515699567,-0.191446727782839,0.518927959978127,0.150935831155353
251,0.456171717032862,0.207355366703025,0.066099513165178,-0.292003826866745,-0.244506509326176,-0.111548286317353,0.253259465773627,-0.607054743178597,0.066099513165178,-0.292003826866745,0.456110449890256,0.211575940852404,0.254351660726252,-0.604409296382125,-0.242155279439847,-0.116112324838152,-0.244506509326176,-0.111548286317353,0.254351660726252,-0.604409296382125,0.524302588163691,0.143894490426138,-0.005207808302343,-0.189131951684741,0.253259465773627,-0.607054743178597,-0.242155279439847,-0.116112324838152,-0.005207808302343,-0.189131951684741,0.520166859170914,0.144979330403947
252,0.457648940865382,0.202959343757881,0.065061430060823,-0.290547824322181,-0.245255494212647,-0.107674846275439,0.249109785101995,-0.609796457680078,0.065061430060823,-0.290547824322181,0.45764463922554,0.207182751728453,0.250243501221846,-0.607146456732465,-0.242952810222631,-0.112265777112793,-0.245255494212647,-0.107674846275439,0.250243501221846,-0.607146456732465,0.525433047597609,0.137917495377565,-0.005656120556372,-0.186804832130127,0.249109785101995,-0.609796457680078,-0.242952810222631,-0.112265777112793,-0.005656120556372,-0.186804832130127,0.521313673408543,0.139016281605638
