frequency,s11_real,s11_imag,s12_real,s12_imag,s13_real,s13_imag,s14_real,s14_imag,s21_real,s21_imag,s22_real,s22_imag,s23_real,s23_imag,s24_real,s24_imag,s31_real,s31_imag,s32_real,s32_imag,s33_real,s33_imag,s34_real,s34_imag,s41_real,s41_imag,s42_real,s42_imag,s43_real,s43_imag,s44_real,s44_imag
228,0.37568883566639955,0.3574576361015661,-0.039650456675866794,-0.1262204282521259,0.23492466890074676,0.21281286899156304,0.5168401677580162,-0.3167879203504137,-0.03965045667586456,-0.12622042825212784,0.3761861456113142,0.3577604313309778,0.516118613933817,-0.3176503215764538,0.2357072221959703,0.21261781824646944,0.2349246689007468,0.21281286899156257,0.5161186139338189,-0.3176503215764621,0.1347166334537462,0.2229604908695158,-0.4596453895376901,0.1409739732203043,0.5168401677580147,-0.31678792035040537,0.23570722219597137,0.21261781824646808,-0.45964538953767464,0.14097397322030175,0.1330378484132027,0.2238631899416038
229,0.37912328347204316,0.34910677830775816,-0.03811211794860767,-0.12620944294502795,0.23753585210822717,0.21139202064670842,0.5112973839087174,-0.32679366524640063,-0.038112117948609484,-0.12620944294503197,0.3796143918876205,0.34942341667706467,0.5105542551254684,-0.32764903982431054,0.2383189749128819,0.21118698727767343,0.23753585210823297,0.21139202064670679,0.5105542551254728,-0.32764903982431426,0.13427766816076558,0.21571227697576228,-0.45682546006232616,0.15152443281327685,0.5112973839087146,-0.3267936652463977,0.23831897491287948,0.21118698727767235,-0.4568254600623258,0.1515244328132761,0.13259908143406973,0.21665545058078192
230,0.38236394994917694,0.3406861715941713,-0.03657562018382122,-0.12630156987260216,0.24020309551731325,0.20992514958894812,0.5055171562468889,-0.33669956736587403,-0.036575620183822176,-0.12630156987260605,0.3828492448842006,0.34101737096299806,0.5047523800529701,-0.3375473649429148,0.24098656682101482,0.2097101002119924,0.24020309551731428,0.20992514958894748,0.5047523800529712,-0.3375473649429204,0.13358025381411504,0.20845417366814517,-0.45374057402686035,0.16204205286828263,0.5055171562468866,-0.33669956736586437,0.24098656682101338,0.20971010021199474,-0.45374057402685136,0.1620420528682838,0.1319029294827453,0.20943817607258558
231,0.3854088045951939,0.3322013001541533,-0.03504489121075666,-0.12649805779331158,0.24292551392824097,0.2084077212668889,0.4995005648187223,-0.3464982395401063,-0.03504489121075802,-0.12649805779331585,0.385888708854084,0.33254777700633587,0.498714082665325,-0.3473378994817802,0.2437091095397234,0.20818263193047878,0.2429255139282406,0.2084077212668876,0.4987140826653264,-0.3473378994817855,0.13262179970449306,0.20119577217766732,-0.4503894094663189,0.17251827742831236,0.4995005648187183,-0.34649823954010156,0.24370910953972139,0.2081826319304783,-0.45038940946631556,0.17251827742831444,0.1309468270126147,0.2022209255277163
232,0.38825601872557863,0.32365772439387497,-0.03352399871326771,-0.12680002902860424,0.2457019583391534,0.20683518518978378,0.4932489905843302,-0.35618223341277955,-0.03352399871326872,-0.12680002902860835,0.3887309903849774,0.3240201924187212,0.4924407584556057,-0.3570131851101618,0.24648545140517644,0.20660004172012966,0.24570195833915354,0.20683518518978253,0.49244075845560714,-0.3570131851101668,0.1314001108769199,0.1939468865612039,-0.44677099415824123,0.18294436638818595,0.4932489905843255,-0.35618223341277455,0.24648545140517408,0.2066000417201294,-0.4467709941582383,0.18294436638818892,0.1297286032519175,0.19501347931389415
233,0.39090396980420533,0.31506107119494986,-0.032017147716415555,-0.12720846816927553,0.24853101063781152,0.2052029901149644,0.486764123812081,-0.36574405441821856,-0.03201714771642114,-0.12720846816927384,0.39137450267316487,0.31544023982545166,0.4859341128506259,-0.36656571763036994,0.24931417219385504,0.2049577884323635,0.2485310106378134,0.20520299011496404,0.4859341128506288,-0.36656571763037443,0.12991340594513595,0.186717535846528,-0.44288472211100693,0.19331141214000058,0.4867641238120787,-0.36574405441821034,0.24931417219385504,0.20495778843236628,-0.4428847221110022,0.19331141214000383,0.1282464999203426,0.18782582122452046
234,0.3933512451813174,0.30641702381185615,-0.030528677239053358,-0.1277242106271343,0.2514109792051809,0.20350659990837522,0.48004797163171864,-0.3751761775744684,-0.030528677239057042,-0.12772421062714004,0.39381786920262957,0.30681359672242425,0.4791961687572503,-0.37598796280561075,0.25219357875652487,0.20325134631216976,0.25141097920518524,0.2035065999083712,0.47919616875725185,-0.3759879628056131,0.12816033407460997,0.1795179246907536,-0.4387303692235999,0.2036103576490661,0.4800479716317174,-0.3751761775744655,0.2521935787565214,0.20325134631217232,-0.4387303692235935,0.20361035764906454,0.12649918811390806,0.18066811916703546
235,0.3955966452011238,0.297731311446082,-0.029063056078036532,-0.12834793109237067,0.25433989550510827,0.20174151002201907,0.4731028646671378,-0.3844710640418548,-0.029063056078036435,-0.12834793109237366,0.3960599267914906,0.2981459850124476,0.47222927318643415,-0.38527237295289063,0.25512170163665654,0.2014762214417104,0.2543398955051046,0.20174151002201626,0.47222927318642993,-0.3852723729528984,0.12613999100191184,0.17235842258542156,-0.4343081079869231,0.2138320159243159,0.4731028646671361,-0.38447106404184994,0.2551217016366544,0.2014762214417089,-0.434308107986912,0.21383201592431275,0.12448578422627761,0.1735507044044147
236,0.39763918564445266,0.2890096985433182,-0.02762487769377498,-0.12908013196161566,0.2573155117312139,0.19990326452456292,0.46593146267277996,-0.39362117838900296,-0.02762487769377625,-0.1290801319616178,0.39809972797134174,0.28944316026730743,0.46503610287899066,-0.3944114042428545,0.25809629274436185,0.19962796873461947,0.2573155117312156,0.1999032645245591,0.46503610287899144,-0.39441140424286053,0.12385193395828001,0.16524954165416114,-0.4296185210971806,0.2239670908349477,0.4659314626727794,-0.3936211783890015,0.2580962927443599,0.19962796873461902,-0.4296185210971715,0.2239670908349468,0.12220586477473702,0.16648404939577333
237,0.39947809947531093,0.2802579738641344,-0.026218854171964213,-0.12992113180612247,0.26033529957791757,0.19798747361279423,0.458536759101016,-0.40261900650080773,-0.026218854171967364,-0.12992113180612697,0.3999365426685062,0.28071090076610294,0.4576196688605992,-0.40339753464091455,0.2611148241525322,0.1977022094089363,0.2603352995779173,0.19798747361279012,0.45761966886059746,-0.40339753464092015,0.1212961953663726,0.1582019131015627,-0.42466261385319815,0.23400619921187454,0.4585367591010165,-0.40261900650080445,0.26111482415253195,0.1977022094089353,-0.4246626138531919,0.2340061992118725,0.11965948000038776,0.15947874429484146
238,0.40111283786464846,0.2714819393822988,-0.024849809241672752,-0.13087105395349802,0.2633964501974888,0.19598983152447155,0.45092208453251703,-0.41145707405462767,-0.02484980924167822,-0.13087105395349655,0.40156985916057314,0.2719549963640535,0.44998331985813605,-0.4122232824159422,0.2641744880770055,0.19569464885895527,0.2633964501974859,0.1959898315244725,0.44998331985813445,-0.41222328241594575,0.11847329518193037,0.15122626238506892,-0.41944182521260875,0.24393989415984457,0.4509220845325198,-0.41145707405461573,0.26417448807700966,0.1956946488589614,-0.4194418252126062,0.24393989415984296,0.11684716611462259,0.15254547217810038
239,0.40254307046909416,0.26268739906835875,-0.0235226703361689,-0.131929815259825,0.2664958753991709,0.19390613476520963,0.4430911089069888,-0.42012796548377135,-0.023522670336165577,-0.13192981525983208,0.4029993842862012,0.2631812372494529,0.4421307445148846,-0.4208812251354726,0.2672721980965173,0.19360109483895152,0.26649587539916836,0.19390613476520663,0.44213074451488166,-0.42088122513547643,0.11538425175587248,0.1443333831946248,-0.41395803738603926,0.25375868949310276,0.44309110890698666,-0.42012796548376463,0.26727219809651465,0.1936010948389546,-0.4139580373860299,0.2537586894931011,0.11376995606796171,0.14569498308743928
240,0.4037686849477854,0.2538801476191339,-0.022242459689238,-0.1330971151522583,0.2696302101395348,0.19173230055537346,0.43504784249804773,-0.4286243433400575,-0.022242459689238124,-0.13309711515226186,0.4042250428913804,0.25439540264950894,0.434065972348458,-0.4293640190591569,0.27040459166140113,0.19141747586465396,0.2696302101395275,0.19173230055536944,0.4340659723484528,-0.42936401905916327,0.11203059109795188,0.13753411033784654,-0.40821358385423595,0.26345308519456745,0.4350478424980493,-0.4286243433400497,0.2704045916614036,0.19141747586465607,-0.4082135838542327,0.26345308519455923,0.1104293887228125,0.13893806698496608
241,0.40478978570587165,0.24506595919623392,-0.021014284466897706,-0.1343724250242893,0.27279581634537764,0.18946438539643823,0.42679663558309644,-0.4369389679606063,-0.021014284466900228,-0.13437242502429306,0.40524697650084074,0.24560324954819102,0.425793373402362,-0.4376644188357849,0.27356803393232854,0.18913985973209924,0.2727958163453736,0.18946438539643548,0.42579337340235723,-0.43766441883578816,0.10841435442976888,0.13083929164099017,-0.4022112557001951,0.2730135937861472,0.426796635583096,-0.4369389679606,0.2735680339323273,0.1891398597321019,-0.40221125570018856,0.2730135937861436,0.1068275163185231,0.13228552573023394
242,0.4056066918592206,0.23625057623864337,-0.019843325941587626,-0.13575497806808817,0.27598878810230915,0.18709860365058506,0.4183421767670741,-0.4450647173382926,-0.019843325941585027,-0.1357549780680923,0.4060655412093567,0.23681050148124239,0.4173176565502625,-0.44577529740299715,0.27675862298167536,0.1867644720476705,0.27598878810230676,0.18709860365058206,0.41731765655026026,-0.44577529740300004,0.1045381039234046,0.12425975898820431,-0.3959543061569384,0.2824307674859068,0.41834217676707447,-0.44506471733829045,0.2767586229816755,0.18676447204766983,-0.39595430615694116,0.2824307674859082,0.10296691012533703,0.12574814420231006
243,0.40621993442114923,0.22743969841584993,-0.01873482772388798,-0.13724375962888868,0.2792049582324153,0.18463134602220177,0.4096894899277316,-0.4529946070898381,-0.018734827723889187,-0.13724375962888954,0.4066813047937734,0.2280228374748196,0.4086438664205594,-0.45368966598401733,0.279972196381057,0.18428771465816005,0.27920495823240954,0.1846313460221978,0.4086438664205574,-0.4536896659840204,0.1004049265313802,0.11780629863302847,-0.38944645328174854,0.29169522601632436,0.40968948992773313,-0.45299460708983347,0.2799721963810617,0.18428771465816432,-0.3894464532817456,0.29169522601632236,0.09885066419362817,0.1193366607004382
244,0.4066302527184229,0.2186389717885387,-0.01769408307456875,-0.13883749816720345,0.2824399062748426,0.1820591978261138,0.40084392975945193,-0.4607218104112366,-0.017694083074570557,-0.13883749816720625,0.4070950430532951,0.2192458811949088,0.3997773789184235,-0.461400694070845,0.28320433918835686,0.18170618386587004,0.2824399062748414,0.18205919782611152,0.39977737891842186,-0.4614006940708483,0.09601843582498838,0.11148962092672014,-0.3826918806788282,0.300797684917776,0.40084392975945504,-0.46072181041123106,0.2832043391883597,0.18170618386587287,-0.38269188067882326,0.3007976849177726,0.09448239711578785,0.11306173676777313
245,0.4068385900504857,0.20985397824399266,-0.016726421328120657,-0.14053465691375416,0.28568896787227904,0.17937895692405892,0.39181117590264825,-0.4682396779068177,-0.01672642132812268,-0.1405346569137561,0.40730773539196197,0.21048519037460306,0.3907238953323782,-0.46890172928042095,0.28645039333713695,0.17901668831029244,0.28568896787227666,0.1793789569240571,0.390723895332377,-0.4689017292804237,0.0913827717700876,0.10532032961771508,-0.37569523620527356,0.30972898421182143,0.3918111759026509,-0.46823967790681476,0.28645039333713845,0.17901668831029233,-0.3756952362052758,0.30972898421182293,0.08986625173043875,0.1069339265922637
246,0.40684608861260074,0.2010902252724865,-0.01583719346697192,-0.14233342630088747,0.2889472455553686,0.1765876512089802,0.3825972256563325,-0.4755417571756917,-0.015837193466967776,-0.14233342630089468,0.4073205596643022,0.20174624658566426,0.38148943502299215,-0.4761863169674341,0.28970546842024564,0.17621626639638788,0.2889472455553661,0.17658765120897985,0.3814894350229895,-0.4761863169674387,0.08650259838315108,0.09930889088503374,-0.3684616286088311,0.3184801172508593,0.38259722565633725,-0.4755417571756857,0.2897054684202499,0.17621626639638732,-0.36846162860882775,0.31848011725085523,0.08500689271221538,0.10096364614722472
247,0.406654083710291,0.1923531361495638,-0.015031756894053856,-0.14423171725196385,0.2922096209056828,0.17368255551583262,0.37320838528228856,-0.4826218120380849,-0.015031756894057197,-0.14423171725196512,0.40713488631160294,0.19303444541920398,0.3720803267021917,-0.4832482194763904,0.29296445384797926,0.17330220314819691,0.29220962090567754,0.17368255551582906,0.3720803267021869,-0.4832482194763914,0.08138309922486253,0.09346560227557048,-0.36099662206090183,0.32704225958372796,0.373208385282293,-0.4826218120380816,0.2929644538479829,0.17330220314820022,-0.36099662206090033,0.32704225958373007,0.07990950200483475,0.0951611422412975
248,0.4062640972992025,0.1836480405867193,-0.014315459459352852,-0.1462271554071647,0.2954707680660246,0.17066120783783295,0.3636512599203697,-0.4894738412838374,-0.014315459459353905,-0.1462271554071654,0.40675227182310114,0.1843550871380404,0.3625031983227046,-0.4900814349151639,0.2962220323494323,0.17027204636711873,0.29547076806601885,0.17066120783783295,0.36250319832269884,-0.49008143491516515,0.07602997070408096,0.0878005617210251,-0.3533062285640704,0.33540679766184645,0.36365125992037595,-0.48947384128382937,0.296222032349439,0.17027204636712612,-0.353306228564065,0.33540679766183934,0.07457977207076988,0.08953646165320006
249,0.4056778308908724,0.17498016591016685,-0.013693622804001479,-0.14831707636015562,0.29872516855532927,0.16752142472868697,0.35393274214589715,-0.4960920968262952,-0.013693622804001784,-0.14831707636015784,0.40617445156272447,0.17571336786040342,0.3527649656085723,-0.496680215333416,0.2994726947740967,0.16712362197561764,0.29872516855532405,0.16752142472868925,0.3527649656085694,-0.4966802153334174,0.07044941318125819,0.0823236368142852,-0.3453968982298262,0.3435653572064931,0.3539327421458998,-0.49609209682628935,0.29947269477410066,0.1671236219756177,-0.345396898229829,0.34356535720649256,0.06902389694699251,0.08409942053073119
250,0.4048971578712124,0.16635462882335497,-0.013171525093320213,-0.15049852197528507,0.30196712733333264,0.16426131577414793,0.3440599992110918,-0.5024711011470908,-0.013171525093321063,-0.15049852197528496,0.40540333200832585,0.16711437133067744,0.34287281926867075,-0.5030390841912702,0.30271075613871734,0.16385504843003784,0.3019671273333325,0.1642613157741482,0.34287281926867075,-0.5030390841912699,0.0646481198772449,0.07704443452764015,-0.33727550743939416,0.35150983105629374,0.34405999921109054,-0.5024711011470897,0.302710756138718,0.16385504843003737,-0.3372755074393933,0.3515098310562929,0.06324856111315147,0.07885957423602752
251,0.4039241152841732,0.15777642780472279,-0.012754383217093717,-0.15276823784927956,0.3051907900488964,0.1608792970202494,0.33404045902383134,-0.5086056639206848,-0.0127543832170922,-0.15276823784927904,0.40444098245603155,0.1585630613285538,0.3328342109464759,-0.5091528530072449,0.305930372853209,0.16046475009034228,0.30519079004889216,0.16087929702025383,0.3328342109464761,-0.5091528530072433,0.058633263610672184,0.0719722715557465,-0.3289493449177068,0.3592324063133706,0.3340404590238343,-0.5086056639206784,0.3059303728532145,0.16046475009034386,-0.32894934491770716,0.35923240631337683,0.05726092619576792,0.07382618781954624
252,0.4027608951385908,0.14925043618676256,-0.012447334542300438,-0.15512267197500149,0.30839016139440956,0.1573741032511134,0.3238817949275677,-0.5144908977121638,-0.012447334542298821,-0.15512267197500482,0.40328962624780923,0.15006427476272433,0.3226568379698447,-0.5150166370789149,0.3091255610479481,0.15695146943986696,0.30839016139440834,0.15737410325111487,0.32265683796984285,-0.5150166370789111,0.05241248140453463,0.06711614546524125,-0.3204260957685071,0.3667255906090002,0.3238817949275738,-0.5144908977121624,0.30912556104795524,0.15695146943986937,-0.3204260957685093,0.3667255906089972,0.051068615549379,0.06900820730427118
253,0.4014098353008174,0.14078139595684275,-0.012255418309595405,-0.15755797465763308,0.311559124478234,0.1537447990155746,0.31359190935671716,-0.5201222326477295,-0.012255418309599045,-0.15755797465763507,0.40195163158501857,0.14162271548943717,0.3123486269750856,-0.5206258701756841,0.31229021591428213,0.15331427805489922,0.3115591244782252,0.15374479901557211,0.31234862697507926,-0.5206258701756841,0.04599385701996326,0.06248470682980053,-0.3117138235355946,0.3739822373125675,0.31359190935672054,-0.5201222326477299,0.3122902159142868,0.1533142780549001,-0.31171382353559185,0.373982237312559,0.044679696772999516,0.0644142319583638
254,0.3998734100401361,0.13237391231378012,-0.012183556770076516,-0.16006999972573716,0.3146914611166642,0.14999078830992132,0.30317891645137096,-0.5254954299639906,-0.012183556770075418,-0.16006999972573766,0.4004295019949806,0.13324294888990473,0.3019177164890816,-0.5259763181099024,0.3154181319598269,0.14955258623166023,0.31469146111666,0.14999078830992596,0.3019177164890775,-0.5259763181099005,0.039385901492321684,0.058086232524616595,-0.3028209503726882,0.3809955695139289,0.30317891645137873,-0.5254954299639875,0.3154181319598343,0.14955258623166212,-0.3028209503726847,0.380995569513916,0.03810266223727598,0.06005248772980738
255,0.39815422029724223,0.12403244900742173,-0.01223653616362945,-0.1626543070712436,0.31778087293805135,0.14611182283271626,0.29265112372436325,-0.5306065943504463,-0.012236536163627996,-0.162654307071249,0.39872586652100356,0.12492939723372551,0.29137243856239003,-0.5310640911005644,0.31850302407108405,0.1456661511871496,0.31778087293804774,0.14611182283271879,0.2913724385623859,-0.5310640911005593,0.03259753176145008,0.05392860034745273,-0.29375623542082474,0.38775920261598024,0.2926511237243655,-0.5306065943504463,0.3185030240710864,0.14566615118715104,-0.2937562354208222,0.38775920261596675,0.031346407714458485,0.055930802009617114
256,0.3962549837489062,0.11576132448115264,-0.012418987643938756,-0.1653061665433636,0.3208210031828558,0.14210800873766163,0.2820170128815465,-0.5354521850083627,-0.01241898764393559,-0.16530616654336272,0.39684346970902773,0.11668633584817062,0.2807212995541365,-0.5358856548527803,0.3215385492673076,0.14165508376027044,0.3208210031828489,0.14210800873766571,0.28072129955412956,-0.5358856548527801,0.025638047503757224,0.050019265124994466,-0.28452875150813367,0.39426716538408124,0.28201701288154896,-0.535452185008359,0.32153854926731124,0.14165508376026748,-0.2845287515081335,0.39426716538407147,0.024420209219106103,0.052056579881815904
257,0.3941785247437463,0.10756470882973163,-0.012735368257941554,-0.1680205632120777,0.32380545907641267,0.13797981182140093,0.2712852199035661,-0.5400290253590262,-0.01273536825794064,-0.16802056321207953,0.394785161465812,0.10851789010570592,0.2699729601767843,-0.5404378402860691,0.3245183290224888,0.1375198535504123,0.32380545907641034,0.13797981182140645,0.26997296017678263,-0.5404378402860672,0.01851710628901221,0.046365236453000114,-0.27514786030150606,0.40051391930943153,0.27128521990357335,-0.5400290253590241,0.32451832902249805,0.13751985355041127,-0.2751478603015054,0.4005139193094094,0.01733369818253985,0.048436782008015856
258,0.39192776418511427,0.09944662157709293,-0.013189942089622028,-0.17079220400716966,0.326727834644862,0.1337280610945928,0.26046451450315905,-0.5443343113451092,-0.013189942089620356,-0.17079220400717093,0.3925538868648536,0.10042803323427657,0.2591362149148566,-0.5447178518548653,0.3274359720259555,0.13326129244245702,0.3267278346448582,0.13372806109459665,0.2591362149148541,-0.5447178518548665,0.01124469719850757,0.04297305820682432,-0.2656231860536251,0.4064943761563599,0.26046451450316493,-0.5443343113451083,0.3274359720259622,0.133261292442453,-0.26562318605362484,0.4064943761563494,0.010096835097881028,0.04507790428271919
259,0.3895057094372385,0.09141093027088279,-0.013786761678734105,-0.17361552572875363,0.3295817338396271,0.12935395069700545,0.24956377907704314,-0.5483656182798456,-0.013786761678729598,-0.17361552572875563,0.39015267597604353,0.09242058494710365,0.2482199709364428,-0.5487232744161225,0.3302850972472924,0.12888059647920974,0.3295817338396223,0.1293539506970114,0.24821997093644002,-0.5487232744161235,0.0038311130539611677,0.03984878994579334,-0.25596458810079054,0.4122039135774434,0.2495637790770491,-0.5483656182798426,0.3302850972473005,0.1288805964792049,-0.25596458810079437,0.41220391357742636,0.0027198817851617893,0.04198595938207624
260,0.38691544433003233,0.083461349882602,-0.014529649825211446,-0.17648470441540443,0.332360793832438,0.12485904013015214,0.23859198727512732,-0.5521209062105047,-0.014529649825207543,-0.17648470441541064,0.38758463379454244,0.08449921088081522,0.23723322662015375,-0.5524520786102125,0.3330593571677449,0.12437932605523919,0.3323607938324383,0.12485904013015778,0.23723322662015353,-0.5524520786102096,-0.003713078582311168,0.03699799032012004,-0.24618213227795768,0.41763838869526304,0.23859198727513442,-0.5521209062105052,0.3330593571677533,0.12437932605523705,-0.246182132277962,0.4176383886952596,-0.004786627562907137,0.039166460314211664
261,0.3841601193363149,0.07560144299449964,-0.015422181888627123,-0.17939366604590262,0.33505870834036866,0.12024525279404526,0.22755818231188654,-0.5555985237746046,-0.015422181888624355,-0.17939366604590948,0.3848529303426454,0.0766674228229994,0.22618504982232351,-0.5559026247333914,0.33575246103781836,0.11975940441912623,0.3350587083403704,0.1202452527940483,0.22618504982232504,-0.5559026247333898,-0.011377065465928109,0.0344257025736255,-0.23628606142634312,0.422794149566715,0.2275581823118945,-0.5555985237746062,0.3357524610378272,0.11975940441912347,-0.23628606142634817,0.42279414956670125,-0.012411916384478744,0.036624406063784254
262,0.38124294199273184,0.0678346207468,-0.01646766869020569,-0.18233609854088087,0.33766925083965116,0.11551487282808073,0.21647145514602606,-0.5587972105392666,-0.016467668690204763,-0.1823360985408819,0.3819607910158248,0.06892857970278876,0.21508455601043613,-0.5590736650922202,0.33835819802021916,0.11502311448442483,0.3376692508396507,0.11551487282808906,0.21508455601043683,-0.5590736650922129,-0.01914982160978221,0.03213644221867518,-0.22628676517618063,0.42766804446205614,0.21647145514603292,-0.5587972105392647,0.33835819802022815,0.1150231144844259,-0.22628676517618315,0.42766804446204415,-0.020144996623506578,0.0343642694065048
263,0.37816716763225366,0.060164144511714535,-0.017669140121620838,-0.18530546502102202,0.34018629752756746,0.11067054026929742,0.20534092265415926,-0.5617160978264705,-0.01766914012161563,-0.1853054650210245,0.3789114872408585,0.06128588931090578,0.20394088638842786,-0.5619643448423169,0.3408704600777199,0.11017309396296734,0.3401862975275657,0.11067054026929987,0.2039408863884267,-0.5619643448423157,-0.0270201389203411,0.030134186942626498,-0.21619474919264264,0.4322574289097501,0.20534092265416157,-0.5617160978264711,0.3408704600777241,0.11017309396296612,-0.2161947491926432,0.432257428909737,-0.027974700292320402,0.032389986952280715
264,0.37493609049205917,0.052593128253781554,-0.019029329560873554,-0.18829501826938985,0.3426038498936017,0.10571524455448247,0.19417570592254133,-0.5643547080386893,-0.019029329560868675,-0.18829501826939554,0.3757083275097621,0.05374241070876459,0.1927631861379334,-0.5645742013258563,0.343283264467549,0.10521232884729026,0.3426038498936058,0.10571524455448816,0.19276318613793691,-0.5645742013258519,-0.03497665934295087,0.028422368787239905,-0.20602060407622358,0.43656017047578377,0.1941757059225471,-0.5643547080386897,0.34328326446755536,0.10521232884728875,-0.20602060407622694,0.4365601704757789,-0.03588971153396368,0.030704951457793252
265,0.37155303525567335,0.04512454153000077,-0.020550659190597342,-0.19129781633652757,0.34491605676446313,0.10065231640555716,0.18298490877827528,-0.5667129525111366,-0.02055065919059832,-0.19129781633652815,0.37235464884840064,0.04630105728014239,0.18156058289667173,-0.5669031619336723,0.34559077570731833,0.10014414528183115,0.34491605676446574,0.10065231640556054,0.18156058289667326,-0.566903161933666,-0.043007907326021076,0.02700386862450939,-0.1957749741103646,0.4405746512649247,0.18298490877828516,-0.5667129525111362,0.3455907757073281,0.10014414528183328,-0.1957749741103663,0.4405746512649137,-0.043878598994362625,0.029312006431319537
266,0.36802134908266926,0.03776121307749873,-0.022235226308386452,-0.1943067392189956,0.3471172356921426,0.09548541814985957,0.17177759667697606,-0.5687911279280231,-0.022235226308388478,-0.19430673921899577,0.3688538087730389,0.038964600373222025,0.17034216559118892,-0.5689515405292123,0.34778732688209724,0.0949721998748588,0.34711723569214753,0.0954854181498647,0.17034216559119367,-0.5689515405292049,-0.05110232241370244,0.02588101293421933,-0.18546852604837322,0.44429976814989586,0.17177759667698195,-0.5687911279280236,0.34778732688210406,0.09497219987486048,-0.185468526048376,0.44429976814989347,-0.051929848314084925,0.028213443034510503
267,0.36434439417326553,0.03050583493146196,-0.024084790712155996,-0.19731450653447807,0.34920189356021586,0.09021853253904769,0.1605627760590332,-0.5705899113506935,-0.02408479071215349,-0.1973145065344801,0.3652091777820793,0.03173567347591413,0.1591169637359158,-0.5707200324818834,0.34986744016830407,0.08970046851489082,0.34920189356022135,0.09021853253905517,0.15911696373592094,-0.5707200324818797,-0.05924829177841915,0.02505557287099046,-0.1751119181293227,0.44773493075264226,0.16056277605903882,-0.5705899113506923,0.3498674401683107,0.08970046851488854,-0.17511191812932694,0.4477349307526329,-0.06003189455129699,0.027410999268120677
268,0.36052554090828465,0.02336096701207324,-0.026100763236559063,-0.2003136961096254,0.35116474629053207,0.08485595014106798,0.1493493742800789,-0.5721103539154822,-0.026100763236559375,-0.20031369610963293,0.3614241324234875,0.02461677686326108,0.14789392730420048,-0.5722097083673323,0.351825846457028,0.084333233766315,0.3511647462905381,0.08485595014107127,0.14789392730420609,-0.5722097083673273,-0.06743418250797364,0.024528765590737828,-0.1647157695079384,0.45088005721928553,0.14934937428008643,-0.5721103539154845,0.35182584645703585,0.08433323376631406,-0.16471576950794464,0.4508800572192752,-0.06817315435096591,0.0269058614112061
269,0.3565681615981639,0.016329042115556996,-0.028284195508528176,-0.2032967633910104,0.3530007375406647,0.07940225539000911,0.13814622021411507,-0.5733538732679947,-0.028284195508527392,-0.2032967633910099,0.3575020489715901,0.01761028265224457,0.13668190726999832,-0.5734220064010438,0.35365750396768414,0.07887507092913272,0.3530007375406648,0.07940225539001249,0.1366819072700001,-0.5734220064010391,-0.07564837346741488,0.024301257790177604,-0.1542906302774202,0.45373556784778196,0.13814622021411752,-0.5733538732679988,0.35365750396768947,0.07887507092912915,-0.15429063027742615,0.453735567847773,-0.07634205768075207,0.02669866766660872
270,0.3524756248672462,0.009412371242082732,-0.030635770981894184,-0.20625606158412957,0.3547050562915225,0.0738623113877401,0.12696202561978406,-0.5743222448086873,-0.030635770981893407,-0.20625606158413054,0.3534462977394844,0.0107184401969323,0.12548963691063084,-0.5743587236798294,0.35535761575182273,0.07333083285667655,0.35470505629152493,0.07386231138774184,0.12548963691063253,-0.5743587236798275,-0.083879286562613,0.024373171396684892,-0.1438469522560264,0.45630237664292606,0.12696202561978584,-0.5743222448086901,0.3553576157518246,0.07333083285667373,-0.14384695225603109,0.45630237664291895,-0.08452707896096898,0.02678951394960385
271,0.3482512906922006,0.0026131491914547222,-0.03315579730233163,-0.20918386242144835,0.35627315323438824,0.06824124355936852,0.11580536735143857,-0.5750175918315124,-0.03315579730233159,-0.20918386242145068,0.34926023804590195,0.003943381755092318,0.11432571395255584,-0.5750220063127105,0.3569216459969912,0.0677056336334456,0.3562731532343886,0.06824124355937225,0.11432571395255464,-0.5750220063127063,-0.09211541724111903,0.024744091331209098,-0.1333950606988843,0.4585818808885308,0.11580536735144381,-0.5750175918315122,0.3569216459969957,0.06770563363344582,-0.1333950606988889,0.45858188088852003,-0.09271676742454292,0.027177961741687823
272,0.343898506105767,-0.004066539643245604,-0.035844200045098515,-0.2120723774565846,0.35770075587730266,0.0625444222714704,0.10468467048740493,-0.575442374643542,-0.035844200045099306,-0.21207237745658486,0.34494721384790866,-0.002712871643282211,0.1031985836326281,-0.5754143385286163,0.35834533505093075,0.06200483122192818,0.3577007558773074,0.0625444222714701,0.1031985836326316,-0.5754143385286132,-0.10034536407561263,0.025413075252882812,-0.1229451270854636,0.4605759488402252,0.10468467048740338,-0.5754423746435441,0.3583453350509287,0.06200483122192914,-0.12294512708546673,0.46057594884022623,-0.10089977655279467,0.027863047917790953
273,0.33942060156952736,-0.010624715353829792,-0.03870051785883967,-0.2149137797795585,0.35898388230157735,0.05677744452778288,0.09360819243806984,-0.5755993787582092,-0.03870051785883873,-0.21491377977955833,0.340510550043165,-0.009248404195101895,0.09211652273780313,-0.5755385308533834,0.35962471309749,0.056234009193043305,0.35898388230157763,0.05677744452778308,0.09211652273780446,-0.575538530853382,-0.10855785728637457,0.026378665181864797,-0.11250714312105936,0.4622869056547396,0.09360819243807075,-0.5755993787582125,0.359624713097493,0.056234009193041015,-0.11250714312106688,0.4622869056547292,-0.1090648924439051,0.028843296442668018
